"purchase_date","total_price","promo_code","price_after_promo"
"2022-08-23","122052.00","GRATIS_ONGKIR","117052.00"
"2022-08-28","171000.00","GRATIS_ONGKIR","166000.00"
"2022-08-25","159000.00","GRATIS_ONGKIR","154000.00"
"2022-08-21","168000.00","GRATIS_ONGKIR","163000.00"
"2022-08-31","131000.00","GRATIS_ONGKIR","126000.00"
"2022-08-15","84150.00","GRATIS_ONGKIR","79150.00"
"2022-08-17","599997.00","TUJUHBELASAN","589997.00"
"2022-08-26","70000.00","GRATIS_ONGKIR","65000.00"
"2022-08-25","3700.00","GRATIS_ONGKIR","-1300.00"
"2022-08-14","296250.00","GRATIS_ONGKIR","291250.00"
"2022-08-10","139800.00","GRATIS_ONGKIR","134800.00"
"2022-08-05","447000.00","GRATIS_ONGKIR","442000.00"
"2022-08-03","123200.00","GRATIS_ONGKIR","118200.00"
"2022-08-02","193800.00","GRATIS_ONGKIR","188800.00"
"2022-09-03","555000.00","GRATIS_ONGKIR","550000.00"
"2022-09-26","156000.00","GRATIS_ONGKIR","151000.00"
"2022-09-15","321000.00","GRATIS_ONGKIR","316000.00"
"2022-09-10","275000.00","GRATIS_ONGKIR","270000.00"
"2022-09-28","390000.00","GRATIS_ONGKIR","385000.00"
"2022-09-24","435000.00","GRATIS_ONGKIR","430000.00"
"2022-09-22","472500.00","GRATIS_ONGKIR","467500.00"
"2022-09-19","716000.00","GRATIS_ONGKIR","711000.00"
"2022-09-23","194700.00","GRATIS_ONGKIR","189700.00"
"2022-09-01","250000.00","GRATIS_ONGKIR","245000.00"
"2022-09-06","338850.00","GRATIS_ONGKIR","333850.00"
"2022-09-26","177000.00","GRATIS_ONGKIR","172000.00"
"2022-09-11","1074000.00","GRATIS_ONGKIR","1069000.00"
"2022-09-27","185000.00","GRATIS_ONGKIR","180000.00"
"2022-09-21","88000.00","GRATIS_ONGKIR","83000.00"
"2022-09-05","170000.00","GRATIS_ONGKIR","165000.00"
"2022-09-30","225900.00","GRATIS_ONGKIR","220900.00"
"2022-09-12","218000.00","GRATIS_ONGKIR","213000.00"
"2022-09-27","50000.00","GRATIS_ONGKIR","45000.00"
"2022-09-04","220000.00","GRATIS_ONGKIR","215000.00"
"2022-09-12","249000.00","GRATIS_ONGKIR","244000.00"
"2022-09-04","581400.00","GRATIS_ONGKIR","576400.00"
"2022-09-16","281940.00","GRATIS_ONGKIR","276940.00"
"2022-09-30","90000.00","GRATIS_ONGKIR","85000.00"
"2022-09-25","51480.00","GRATIS_ONGKIR","46480.00"
"2022-09-17","260000.00","GRATIS_ONGKIR","255000.00"
"2022-09-28","538000.00","GRATIS_ONGKIR","533000.00"
"2022-09-01","59280.00","GRATIS_ONGKIR","54280.00"
"2022-09-07","193800.00","GRATIS_ONGKIR","188800.00"
"2022-09-21","275000.00","GRATIS_ONGKIR","270000.00"
"2022-09-20","2199800.00","GRATIS_ONGKIR","2194800.00"
"2022-09-24","90000.00","GRATIS_ONGKIR","85000.00"
"2022-09-24","327000.00","GRATIS_ONGKIR","322000.00"
"2022-09-09","50000.00","GRATIS_ONGKIR","45000.00"
"2022-09-12","169000.00","GRATIS_ONGKIR","164000.00"
"2022-09-14","337500.00","GRATIS_ONGKIR","332500.00"
"2022-09-25","65500.00","GRATIS_ONGKIR","60500.00"
"2022-09-27","498000.00","GRATIS_ONGKIR","493000.00"
"2022-09-14","193800.00","GRATIS_ONGKIR","188800.00"
"2022-09-01","60500.00","AWAL_GAJIAN","45500.00"
"2022-09-20","1437000.00","GRATIS_ONGKIR","1432000.00"
"2022-09-10","193800.00","GRATIS_ONGKIR","188800.00"
"2022-09-21","118000.00","GRATIS_ONGKIR","113000.00"
"2022-09-03","284000.00","GRATIS_ONGKIR","279000.00"
"2022-09-22","168999.00","GRATIS_ONGKIR","163999.00"
"2022-09-01","102000.00","GRATIS_ONGKIR","97000.00"
"2022-09-20","53864.00","GRATIS_ONGKIR","48864.00"
"2022-09-26","1020000.00","GRATIS_ONGKIR","1015000.00"
"2022-09-28","119800.00","GRATIS_ONGKIR","114800.00"
"2022-09-25","186000.00","GRATIS_ONGKIR","181000.00"
"2022-09-05","65700.00","GRATIS_ONGKIR","60700.00"
"2022-09-11","370000.00","GRATIS_ONGKIR","365000.00"
"2022-09-09","109000.00","GRATIS_ONGKIR","104000.00"
"2022-09-27","170000.00","GRATIS_ONGKIR","165000.00"
"2022-09-19","170050.00","GRATIS_ONGKIR","165050.00"
"2022-09-29","25000.00","GRATIS_ONGKIR","20000.00"
"2022-09-05","31400.00","GRATIS_ONGKIR","26400.00"
"2022-09-29","208500.00","GRATIS_ONGKIR","203500.00"
"2022-09-04","284000.00","GRATIS_ONGKIR","279000.00"
"2022-09-21","65000.00","GRATIS_ONGKIR","60000.00"
"2022-09-29","95000.00","GRATIS_ONGKIR","90000.00"
"2022-09-30","750000.00","GRATIS_ONGKIR","745000.00"
"2022-09-13","445560.00","GRATIS_ONGKIR","440560.00"
"2022-09-10","91800.00","GRATIS_ONGKIR","86800.00"
"2022-09-15","54561.00","GRATIS_ONGKIR","49561.00"
"2022-09-01","31500.00","AWAL_GAJIAN","16500.00"
"2022-09-11","225900.00","GRATIS_ONGKIR","220900.00"
"2022-09-05","18187.00","GRATIS_ONGKIR","13187.00"
"2022-09-24","139800.00","GRATIS_ONGKIR","134800.00"
"2022-09-19","292500.00","GRATIS_ONGKIR","287500.00"
"2022-09-03","92997.00","GRATIS_ONGKIR","87997.00"
"2022-09-28","99000.00","GRATIS_ONGKIR","94000.00"
"2022-09-25","239800.00","GRATIS_ONGKIR","234800.00"
"2022-09-03","73500.00","GRATIS_ONGKIR","68500.00"
"2022-09-09","375300.00","GRATIS_ONGKIR","370300.00"
"2022-09-16","14800.00","GRATIS_ONGKIR","9800.00"
"2022-09-04","194000.00","GRATIS_ONGKIR","189000.00"
"2022-09-10","960000.00","GRATIS_ONGKIR","955000.00"
"2022-09-25","299999.00","GRATIS_ONGKIR","294999.00"
"2022-09-03","64500.00","GRATIS_ONGKIR","59500.00"
"2022-09-03","158000.00","GRATIS_ONGKIR","153000.00"
"2022-09-28","85000.00","GRATIS_ONGKIR","80000.00"
"2022-09-17","599997.00","GRATIS_ONGKIR","594997.00"
"2022-09-14","1950000.00","GRATIS_ONGKIR","1945000.00"
"2022-09-21","3661020.00","GRATIS_ONGKIR","3656020.00"
"2022-09-09","525.00","GRATIS_ONGKIR","-4475.00"
"2022-09-20","599997.00","GRATIS_ONGKIR","594997.00"
"2022-09-15","125970.00","GRATIS_ONGKIR","120970.00"
"2022-09-05","83661.00","GRATIS_ONGKIR","78661.00"
"2022-09-20","47000.00","GRATIS_ONGKIR","42000.00"
"2022-09-05","159000.00","GRATIS_ONGKIR","154000.00"
"2022-09-12","155046.00","GRATIS_ONGKIR","150046.00"
"2022-09-30","170700.00","GRATIS_ONGKIR","165700.00"
"2022-09-12","400000.00","GRATIS_ONGKIR","395000.00"
"2022-09-08","420000.00","GRATIS_ONGKIR","415000.00"
"2022-09-04","227700.00","GRATIS_ONGKIR","222700.00"
"2022-09-25","435000.00","GRATIS_ONGKIR","430000.00"
"2022-09-29","599997.00","GRATIS_ONGKIR","594997.00"
"2022-09-11","449000.00","GRATIS_ONGKIR","444000.00"
"2022-09-23","520000.00","GRATIS_ONGKIR","515000.00"
"2022-09-21","370000.00","GRATIS_ONGKIR","365000.00"
"2022-09-11","36375.00","GRATIS_ONGKIR","31375.00"
"2022-09-28","170000.00","GRATIS_ONGKIR","165000.00"
"2022-09-26","195000.00","GRATIS_ONGKIR","190000.00"
"2022-09-17","331000.00","GRATIS_ONGKIR","326000.00"
"2022-09-30","55000.00","GRATIS_ONGKIR","50000.00"
"2022-09-07","170000.00","GRATIS_ONGKIR","165000.00"
"2022-09-07","187200.00","GRATIS_ONGKIR","182200.00"
"2022-09-24","179700.00","GRATIS_ONGKIR","174700.00"
"2022-09-29","159000.00","GRATIS_ONGKIR","154000.00"
"2022-09-12","35500.00","GRATIS_ONGKIR","30500.00"
"2022-09-22","72680.00","GRATIS_ONGKIR","67680.00"
"2022-09-16","128000.00","GRATIS_ONGKIR","123000.00"
"2022-09-12","40500.00","GRATIS_ONGKIR","35500.00"
"2022-09-01","1650020.00","GRATIS_ONGKIR","1645020.00"
"2022-09-20","7500.00","GRATIS_ONGKIR","2500.00"
"2022-09-05","15700.00","GRATIS_ONGKIR","10700.00"
"2022-09-13","117003.00","GRATIS_ONGKIR","112003.00"
"2022-09-04","690000.00","GRATIS_ONGKIR","685000.00"
"2022-09-03","76800.00","GRATIS_ONGKIR","71800.00"
"2022-09-27","449000.00","GRATIS_ONGKIR","444000.00"
"2022-09-14","899900.00","GRATIS_ONGKIR","894900.00"
"2022-09-03","1950000.00","GRATIS_ONGKIR","1945000.00"
"2022-09-09","78999.00","GRATIS_ONGKIR","73999.00"
"2022-09-02","330000.00","GRATIS_ONGKIR","325000.00"
"2022-09-22","42000.00","GRATIS_ONGKIR","37000.00"
"2022-09-14","650000.00","GRATIS_ONGKIR","645000.00"
"2022-09-18","202710.00","GRATIS_ONGKIR","197710.00"
"2022-09-07","10000.00","GRATIS_ONGKIR","5000.00"
"2022-09-15","110000.00","GRATIS_ONGKIR","105000.00"
"2022-09-12","825000.00","GRATIS_ONGKIR","820000.00"
"2022-09-24","11990.00","GRATIS_ONGKIR","6990.00"
"2022-09-09","38000.00","GRATIS_ONGKIR","33000.00"
"2022-09-22","115000.00","GRATIS_ONGKIR","110000.00"
"2022-09-08","250000.00","GRATIS_ONGKIR","245000.00"
"2022-09-20","130000.00","GRATIS_ONGKIR","125000.00"
"2022-09-18","59999.00","GRATIS_ONGKIR","54999.00"
"2022-09-08","479000.00","GRATIS_ONGKIR","474000.00"
"2022-09-19","62400.00","GRATIS_ONGKIR","57400.00"
"2022-09-17","20000.00","GRATIS_ONGKIR","15000.00"
"2022-09-24","21500.00","GRATIS_ONGKIR","16500.00"
"2022-09-05","75800.00","GRATIS_ONGKIR","70800.00"
"2022-09-10","159900.00","GRATIS_ONGKIR","154900.00"
"2022-09-23","330000.00","GRATIS_ONGKIR","325000.00"
"2022-09-06","68888.00","GRATIS_ONGKIR","63888.00"
"2022-09-19","25000.00","GRATIS_ONGKIR","20000.00"
"2022-09-10","156000.00","GRATIS_ONGKIR","151000.00"
"2022-09-17","64000.00","GRATIS_ONGKIR","59000.00"
"2022-09-03","397500.00","GRATIS_ONGKIR","392500.00"
"2022-09-26","118000.00","GRATIS_ONGKIR","113000.00"
"2022-09-01","280000.00","AWAL_GAJIAN","265000.00"
"2022-09-14","7100000.00","GRATIS_ONGKIR","7095000.00"
"2022-09-16","3030000.00","GRATIS_ONGKIR","3025000.00"
"2022-09-26","52000.00","GRATIS_ONGKIR","47000.00"
"2022-09-23","2694000.00","GRATIS_ONGKIR","2689000.00"
"2022-09-28","154500.00","GRATIS_ONGKIR","149500.00"
"2022-09-26","3750.00","GRATIS_ONGKIR","-1250.00"
"2022-09-02","39000.00","GRATIS_ONGKIR","34000.00"
"2022-09-08","113800.00","GRATIS_ONGKIR","108800.00"
"2022-09-01","165000.00","GRATIS_ONGKIR","160000.00"
"2022-09-13","485997.00","GRATIS_ONGKIR","480997.00"
"2022-09-20","29900.00","GRATIS_ONGKIR","24900.00"
"2022-09-29","186000.00","GRATIS_ONGKIR","181000.00"
"2022-09-03","83980.00","GRATIS_ONGKIR","78980.00"
"2022-09-14","47900.00","GRATIS_ONGKIR","42900.00"
"2022-09-12","2850000.00","GRATIS_ONGKIR","2845000.00"
"2022-09-04","236997.00","GRATIS_ONGKIR","231997.00"
"2022-09-25","115999.00","GRATIS_ONGKIR","110999.00"
"2022-09-02","567000.00","GRATIS_ONGKIR","562000.00"
"2022-09-20","337500.00","GRATIS_ONGKIR","332500.00"
"2022-09-02","9748.00","GRATIS_ONGKIR","4748.00"
"2022-09-01","567000.00","AWAL_GAJIAN","552000.00"
"2022-09-06","93300.00","GRATIS_ONGKIR","88300.00"
"2022-09-02","32000.00","GRATIS_ONGKIR","27000.00"
"2022-09-11","50000.00","GRATIS_ONGKIR","45000.00"
"2022-09-10","227997.00","GRATIS_ONGKIR","222997.00"
"2022-09-18","300000.00","GRATIS_ONGKIR","295000.00"
"2022-09-20","192060.00","GRATIS_ONGKIR","187060.00"
"2022-09-12","109800.00","GRATIS_ONGKIR","104800.00"
"2022-09-16","157998.00","GRATIS_ONGKIR","152998.00"
"2022-09-14","24250.00","GRATIS_ONGKIR","19250.00"
"2022-09-17","41990.00","GRATIS_ONGKIR","36990.00"
"2022-09-03","35970.00","GRATIS_ONGKIR","30970.00"
"2022-09-28","138500.00","GRATIS_ONGKIR","133500.00"
"2022-09-16","569700.00","GRATIS_ONGKIR","564700.00"
"2022-09-10","180000.00","GRATIS_ONGKIR","175000.00"
"2022-09-26","46942.00","GRATIS_ONGKIR","41942.00"
"2022-09-03","89000.00","GRATIS_ONGKIR","84000.00"
"2022-09-11","98750.00","GRATIS_ONGKIR","93750.00"
"2022-09-30","73000.00","GRATIS_ONGKIR","68000.00"
"2022-09-11","110000.00","GRATIS_ONGKIR","105000.00"
"2022-09-13","243540.00","GRATIS_ONGKIR","238540.00"
"2022-09-26","123000.00","GRATIS_ONGKIR","118000.00"
"2022-09-24","78000.00","GRATIS_ONGKIR","73000.00"
"2022-09-16","148000.00","GRATIS_ONGKIR","143000.00"
"2022-09-23","145000.00","GRATIS_ONGKIR","140000.00"
"2022-09-13","48450.00","GRATIS_ONGKIR","43450.00"
"2022-09-10","70000.00","GRATIS_ONGKIR","65000.00"
"2022-09-07","520000.00","GRATIS_ONGKIR","515000.00"
"2022-09-01","121500.00","AWAL_GAJIAN","106500.00"
"2022-09-11","138000.00","GRATIS_ONGKIR","133000.00"
"2022-09-28","110000.00","GRATIS_ONGKIR","105000.00"
"2022-09-06","690000.00","GRATIS_ONGKIR","685000.00"
"2022-09-09","14800.00","GRATIS_ONGKIR","9800.00"
"2022-09-08","1347000.00","GRATIS_ONGKIR","1342000.00"
"2022-09-17","538000.00","GRATIS_ONGKIR","533000.00"
"2022-09-23","133800.00","GRATIS_ONGKIR","128800.00"
"2022-09-03","450000.00","GRATIS_ONGKIR","445000.00"
"2022-09-01","254070.00","GRATIS_ONGKIR","249070.00"
"2022-09-28","64150.00","GRATIS_ONGKIR","59150.00"
"2022-09-06","138000.00","GRATIS_ONGKIR","133000.00"
"2022-09-23","716000.00","GRATIS_ONGKIR","711000.00"
"2022-09-26","1799800.00","GRATIS_ONGKIR","1794800.00"
"2022-09-23","130000.00","GRATIS_ONGKIR","125000.00"
"2022-09-24","1659000.00","GRATIS_ONGKIR","1654000.00"
"2022-09-03","55774.00","GRATIS_ONGKIR","50774.00"
"2022-09-01","250000.00","AWAL_GAJIAN","235000.00"
"2022-09-21","23980.00","GRATIS_ONGKIR","18980.00"
"2022-09-05","25790.00","GRATIS_ONGKIR","20790.00"
"2022-09-12","657000.00","GRATIS_ONGKIR","652000.00"
"2022-09-25","113800.00","GRATIS_ONGKIR","108800.00"
"2022-09-14","477000.00","GRATIS_ONGKIR","472000.00"
"2022-09-23","180000.00","GRATIS_ONGKIR","175000.00"
"2022-09-14","59000.00","GRATIS_ONGKIR","54000.00"
"2022-09-10","104000.00","GRATIS_ONGKIR","99000.00"
"2022-09-10","654000.00","GRATIS_ONGKIR","649000.00"
"2022-09-19","143700.00","GRATIS_ONGKIR","138700.00"
"2022-09-17","370000.00","GRATIS_ONGKIR","365000.00"
"2022-09-15","187200.00","GRATIS_ONGKIR","182200.00"
"2022-09-23","117000.00","GRATIS_ONGKIR","112000.00"
"2022-09-27","72000.00","GRATIS_ONGKIR","67000.00"
"2022-09-27","42660.00","GRATIS_ONGKIR","37660.00"
"2022-09-11","212400.00","GRATIS_ONGKIR","207400.00"
"2022-09-16","61500.00","GRATIS_ONGKIR","56500.00"
"2022-09-10","52000.00","GRATIS_ONGKIR","47000.00"
"2022-09-01","35970.00","AWAL_GAJIAN","20970.00"
"2022-09-20","125000.00","GRATIS_ONGKIR","120000.00"
"2022-09-08","99750.00","GRATIS_ONGKIR","94750.00"
"2022-09-11","90000.00","GRATIS_ONGKIR","85000.00"
"2022-09-21","22900.00","GRATIS_ONGKIR","17900.00"
"2022-09-04","20000.00","GRATIS_ONGKIR","15000.00"
"2022-09-07","140000.00","GRATIS_ONGKIR","135000.00"
"2022-09-01","9998000.00","AWAL_GAJIAN","9983000.00"
"2022-09-16","510150.00","GRATIS_ONGKIR","505150.00"
"2022-09-23","319200.00","GRATIS_ONGKIR","314200.00"
"2022-09-28","250000.00","GRATIS_ONGKIR","245000.00"
"2022-09-16","300000.00","GRATIS_ONGKIR","295000.00"
"2022-09-29","145000.00","GRATIS_ONGKIR","140000.00"
"2022-09-08","85000.00","GRATIS_ONGKIR","80000.00"
"2022-09-14","44000.00","GRATIS_ONGKIR","39000.00"
"2022-09-11","231750.00","GRATIS_ONGKIR","226750.00"
"2022-09-20","76500.00","GRATIS_ONGKIR","71500.00"
"2022-09-02","99000.00","GRATIS_ONGKIR","94000.00"
"2022-09-10","3700.00","GRATIS_ONGKIR","-1300.00"
"2022-09-09","68000.00","GRATIS_ONGKIR","63000.00"
"2022-09-14","192000.00","GRATIS_ONGKIR","187000.00"
"2022-09-09","207000.00","GRATIS_ONGKIR","202000.00"
"2022-09-09","100000.00","GRATIS_ONGKIR","95000.00"
"2022-09-22","229000.00","GRATIS_ONGKIR","224000.00"
"2022-09-27","2700.00","GRATIS_ONGKIR","-2300.00"
"2022-09-23","387600.00","GRATIS_ONGKIR","382600.00"
"2022-09-27","236370.00","GRATIS_ONGKIR","231370.00"
"2022-09-28","319200.00","GRATIS_ONGKIR","314200.00"
"2022-09-19","130000.00","GRATIS_ONGKIR","125000.00"
"2022-09-13","1799800.00","GRATIS_ONGKIR","1794800.00"
"2022-09-02","41990.00","GRATIS_ONGKIR","36990.00"
"2022-09-12","26000.00","GRATIS_ONGKIR","21000.00"
"2022-09-04","390000.00","GRATIS_ONGKIR","385000.00"
"2022-09-07","217500.00","GRATIS_ONGKIR","212500.00"
"2022-09-10","77250.00","GRATIS_ONGKIR","72250.00"
"2022-09-01","72680.00","GRATIS_ONGKIR","67680.00"
"2022-09-14","120000.00","GRATIS_ONGKIR","115000.00"
"2022-09-14","243540.00","GRATIS_ONGKIR","238540.00"
"2022-09-05","115999.00","GRATIS_ONGKIR","110999.00"
"2022-09-01","150000.00","GRATIS_ONGKIR","145000.00"
"2022-09-29","120000.00","GRATIS_ONGKIR","115000.00"
"2022-09-11","4760.00","GRATIS_ONGKIR","-240.00"
"2022-09-22","338000.00","GRATIS_ONGKIR","333000.00"
"2022-09-20","411000.00","GRATIS_ONGKIR","406000.00"
"2022-09-08","110925.00","GRATIS_ONGKIR","105925.00"
"2022-09-16","80000.00","GRATIS_ONGKIR","75000.00"
"2022-09-17","8580.00","GRATIS_ONGKIR","3580.00"
"2022-09-17","91000.00","GRATIS_ONGKIR","86000.00"
"2022-09-06","475000.00","GRATIS_ONGKIR","470000.00"
"2022-09-23","141000.00","GRATIS_ONGKIR","136000.00"
"2022-09-30","197100.00","GRATIS_ONGKIR","192100.00"
"2022-09-08","236997.00","GRATIS_ONGKIR","231997.00"
"2022-09-26","510000.00","GRATIS_ONGKIR","505000.00"
"2022-09-18","110000.00","GRATIS_ONGKIR","105000.00"
"2022-09-01","151500.00","AWAL_GAJIAN","136500.00"
"2022-09-17","152000.00","GRATIS_ONGKIR","147000.00"
"2022-09-28","130000.00","GRATIS_ONGKIR","125000.00"
"2022-09-26","45000.00","GRATIS_ONGKIR","40000.00"
"2022-09-08","330000.00","GRATIS_ONGKIR","325000.00"
"2022-09-22","68700.00","GRATIS_ONGKIR","63700.00"
"2022-09-27","231000.00","GRATIS_ONGKIR","226000.00"
"2022-09-23","62400.00","GRATIS_ONGKIR","57400.00"
"2022-09-20","52000.00","GRATIS_ONGKIR","47000.00"
"2022-09-24","64000.00","GRATIS_ONGKIR","59000.00"
"2022-09-13","830000.00","GRATIS_ONGKIR","825000.00"
"2022-09-02","164445.00","GRATIS_ONGKIR","159445.00"
"2022-09-04","69000.00","GRATIS_ONGKIR","64000.00"
"2022-09-04","70000.00","GRATIS_ONGKIR","65000.00"
"2022-09-18","3340.00","GRATIS_ONGKIR","-1660.00"
"2022-09-22","130000.00","GRATIS_ONGKIR","125000.00"
"2022-09-01","270000.00","AWAL_GAJIAN","255000.00"
"2022-09-13","254070.00","GRATIS_ONGKIR","249070.00"
"2022-09-19","55000.00","GRATIS_ONGKIR","50000.00"
"2022-09-17","507000.00","GRATIS_ONGKIR","502000.00"
"2022-09-02","150000.00","GRATIS_ONGKIR","145000.00"
"2022-09-12","119700.00","GRATIS_ONGKIR","114700.00"
"2022-09-23","99000.00","GRATIS_ONGKIR","94000.00"
"2022-09-15","49875.00","GRATIS_ONGKIR","44875.00"
"2022-09-10","60000.00","GRATIS_ONGKIR","55000.00"
"2022-09-29","22900.00","GRATIS_ONGKIR","17900.00"
"2022-09-27","129000.00","GRATIS_ONGKIR","124000.00"
"2022-09-21","442260.00","GRATIS_ONGKIR","437260.00"
"2022-09-03","170000.00","GRATIS_ONGKIR","165000.00"
"2022-09-20","320000.00","GRATIS_ONGKIR","315000.00"
"2022-09-11","198000.00","GRATIS_ONGKIR","193000.00"
"2022-09-01","164445.00","GRATIS_ONGKIR","159445.00"
"2022-09-28","61500.00","GRATIS_ONGKIR","56500.00"
"2022-09-21","47888.00","GRATIS_ONGKIR","42888.00"
"2022-09-06","72750.00","GRATIS_ONGKIR","67750.00"
"2022-09-17","38000.00","GRATIS_ONGKIR","33000.00"
"2022-09-16","50000.00","GRATIS_ONGKIR","45000.00"
"2022-09-26","152000.00","GRATIS_ONGKIR","147000.00"
"2022-09-16","214000.00","GRATIS_ONGKIR","209000.00"
"2022-09-18","650000.00","GRATIS_ONGKIR","645000.00"
"2022-09-26","360000.00","GRATIS_ONGKIR","355000.00"
"2022-09-14","260000.00","GRATIS_ONGKIR","255000.00"
"2022-09-01","155000.00","AWAL_GAJIAN","140000.00"
"2022-09-16","739500.00","GRATIS_ONGKIR","734500.00"
"2022-09-15","558000.00","GRATIS_ONGKIR","553000.00"
"2022-09-28","25740.00","GRATIS_ONGKIR","20740.00"
"2022-09-22","199999.00","GRATIS_ONGKIR","194999.00"
"2022-09-25","31000.00","GRATIS_ONGKIR","26000.00"
"2022-09-29","119800.00","GRATIS_ONGKIR","114800.00"
"2022-09-15","555000.00","GRATIS_ONGKIR","550000.00"
"2022-09-01","21500.00","AWAL_GAJIAN","6500.00"
"2022-09-30","290000.00","GRATIS_ONGKIR","285000.00"
"2022-09-13","7500.00","GRATIS_ONGKIR","2500.00"
"2022-09-13","249800.00","GRATIS_ONGKIR","244800.00"
"2022-09-27","1850.00","GRATIS_ONGKIR","-3150.00"
"2022-09-29","219000.00","GRATIS_ONGKIR","214000.00"
"2022-09-04","360000.00","GRATIS_ONGKIR","355000.00"
"2022-09-07","440000.00","GRATIS_ONGKIR","435000.00"
"2022-09-23","690000.00","GRATIS_ONGKIR","685000.00"
"2022-09-22","67570.00","GRATIS_ONGKIR","62570.00"
"2022-09-28","1364250.00","GRATIS_ONGKIR","1359250.00"
"2022-09-05","279000.00","GRATIS_ONGKIR","274000.00"
"2022-09-12","164445.00","GRATIS_ONGKIR","159445.00"
"2022-09-02","1575.00","GRATIS_ONGKIR","-3425.00"
"2022-09-02","569700.00","GRATIS_ONGKIR","564700.00"
"2022-09-08","64000.00","GRATIS_ONGKIR","59000.00"
"2022-09-09","135140.00","GRATIS_ONGKIR","130140.00"
"2022-09-06","75000.00","GRATIS_ONGKIR","70000.00"
"2022-09-01","143700.00","AWAL_GAJIAN","128700.00"
"2022-09-07","899997.00","GRATIS_ONGKIR","894997.00"
"2022-09-15","835500.00","GRATIS_ONGKIR","830500.00"
"2022-09-13","899997.00","GRATIS_ONGKIR","894997.00"
"2022-09-01","599998.00","AWAL_GAJIAN","584998.00"
"2022-09-21","124800.00","GRATIS_ONGKIR","119800.00"
"2022-09-17","311700.00","GRATIS_ONGKIR","306700.00"
"2022-09-23","196500.00","GRATIS_ONGKIR","191500.00"
"2022-09-11","507000.00","GRATIS_ONGKIR","502000.00"
"2022-09-17","825000.00","GRATIS_ONGKIR","820000.00"
"2022-09-12","269000.00","GRATIS_ONGKIR","264000.00"
"2022-09-28","27000.00","GRATIS_ONGKIR","22000.00"
"2022-09-21","22900.00","GRATIS_ONGKIR","17900.00"
"2022-09-20","390000.00","GRATIS_ONGKIR","385000.00"
"2022-09-26","260000.00","GRATIS_ONGKIR","255000.00"
"2022-09-28","36800.00","GRATIS_ONGKIR","31800.00"
"2022-09-07","62200.00","GRATIS_ONGKIR","57200.00"
"2022-09-30","63000.00","GRATIS_ONGKIR","58000.00"
"2022-09-02","2800.00","GRATIS_ONGKIR","-2200.00"
"2022-09-03","555000.00","GRATIS_ONGKIR","550000.00"
"2022-09-10","94500.00","GRATIS_ONGKIR","89500.00"
"2022-09-06","158000.00","GRATIS_ONGKIR","153000.00"
"2022-09-10","8550000.00","GRATIS_ONGKIR","8545000.00"
"2022-09-01","155000.00","GRATIS_ONGKIR","150000.00"
"2022-09-20","2878000.00","GRATIS_ONGKIR","2873000.00"
"2022-09-28","478800.00","GRATIS_ONGKIR","473800.00"
"2022-09-06","109630.00","GRATIS_ONGKIR","104630.00"
"2022-09-05","50000.00","GRATIS_ONGKIR","45000.00"
"2022-09-16","495000.00","GRATIS_ONGKIR","490000.00"
"2022-09-25","49800.00","GRATIS_ONGKIR","44800.00"
"2022-09-05","410000.00","GRATIS_ONGKIR","405000.00"
"2022-09-01","137000.00","GRATIS_ONGKIR","132000.00"
"2022-09-17","10650000.00","GRATIS_ONGKIR","10645000.00"
"2022-09-11","178000.00","GRATIS_ONGKIR","173000.00"
"2022-09-30","159000.00","GRATIS_ONGKIR","154000.00"
"2022-09-09","370000.00","GRATIS_ONGKIR","365000.00"
"2022-09-14","36800.00","GRATIS_ONGKIR","31800.00"
"2022-09-12","478800.00","GRATIS_ONGKIR","473800.00"
"2022-09-05","374700.00","GRATIS_ONGKIR","369700.00"
"2022-09-20","435998.00","GRATIS_ONGKIR","430998.00"
"2022-09-25","81180.00","GRATIS_ONGKIR","76180.00"
"2022-09-29","47000.00","GRATIS_ONGKIR","42000.00"
"2022-09-05","39800.00","GRATIS_ONGKIR","34800.00"
"2022-09-20","151998.00","GRATIS_ONGKIR","146998.00"
"2022-09-12","24500.00","GRATIS_ONGKIR","19500.00"
"2022-09-24","58275.00","GRATIS_ONGKIR","53275.00"
"2022-10-24","246500.00","GRATIS_ONGKIR","241500.00"
"2022-10-03","390000.00","GRATIS_ONGKIR","385000.00"
"2022-10-02","250000.00","GRATIS_ONGKIR","245000.00"
"2022-10-30","159000.00","GRATIS_ONGKIR","154000.00"
"2022-10-08","10000.00","GRATIS_ONGKIR","5000.00"
"2022-10-22","1398000.00","GRATIS_ONGKIR","1393000.00"
"2022-10-06","135140.00","GRATIS_ONGKIR","130140.00"
"2022-10-06","76000.00","GRATIS_ONGKIR","71000.00"
"2022-10-30","119900.00","GRATIS_ONGKIR","114900.00"
"2022-10-01","581400.00","AWAL_GAJIAN","566400.00"
"2022-10-31","59280.00","GRATIS_ONGKIR","54280.00"
"2022-10-10","10000.00","10_10","2500.00"
"2022-10-04","198000.00","GRATIS_ONGKIR","193000.00"
"2022-10-18","274000.00","GRATIS_ONGKIR","269000.00"
"2022-10-01","193988.00","AWAL_GAJIAN","178988.00"
"2022-10-03","321000.00","GRATIS_ONGKIR","316000.00"
"2022-10-15","507000.00","GRATIS_ONGKIR","502000.00"
"2022-10-21","397500.00","GRATIS_ONGKIR","392500.00"
